DeploymentName,PodName,Deployed_to_PodScheduled,PodScheduled_to_Init,Init_to_ContainersReady,ContainersReady_to_Ready,Delete_to_CleanUp
deploy-test-68,deploy-test-68-665b8d76bc-qbmpw,4000.0,0.0,1000.0,0.0,1000.0
deploy-test-82,deploy-test-82-5c97d48755-ckzn4,5000.0,0.0,2000.0,0.0,1000.0
deploy-test-24,deploy-test-24-559b979567-g92wx,2000.0,0.0,1000.0,0.0,1000.0
deploy-test-42,deploy-test-42-6d666d6847-6g5kr,3000.0,0.0,2000.0,0.0,2000.0
deploy-test-54,deploy-test-54-785d6c86c8-rnz25,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-86,deploy-test-86-54dc58b7c5-2ht8j,5000.0,0.0,2000.0,0.0,1000.0
deploy-test-91,deploy-test-91-864466c767-s5wgb,5000.0,0.0,2000.0,0.0,1000.0
deploy-test-5,deploy-test-5-5c48bbdcdb-jkqs5,0.0,0.0,1000.0,0.0,2000.0
deploy-test-27,deploy-test-27-5dd7998b8d-hnld7,1000.0,0.0,2000.0,0.0,1000.0
deploy-test-71,deploy-test-71-6448564669-stl5f,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-66,deploy-test-66-84684bbbf7-r69t5,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-78,deploy-test-78-d95ccc96-h6szd,5000.0,0.0,2000.0,0.0,0.0
deploy-test-85,deploy-test-85-7fb855d84d-92kg2,5000.0,0.0,2000.0,0.0,1000.0
deploy-test-90,deploy-test-90-77d7c85958-nztsf,5000.0,0.0,2000.0,0.0,2000.0
deploy-test-97,deploy-test-97-7b9664bb57-9pqzh,5000.0,0.0,2000.0,0.0,2000.0
deploy-test-3,deploy-test-3-c958f595b-7p8ml,0.0,0.0,2000.0,0.0,1000.0
deploy-test-33,deploy-test-33-5f4cc6c6dc-gnkqw,3000.0,0.0,1000.0,0.0,1000.0
deploy-test-50,deploy-test-50-86db49fd58-58c49,4000.0,0.0,1000.0,0.0,1000.0
deploy-test-21,deploy-test-21-6f6844cf86-7tbrl,2000.0,0.0,1000.0,0.0,1000.0
deploy-test-45,deploy-test-45-c66dc6984-h4lqv,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-95,deploy-test-95-f5fcd544c-9wxxl,5000.0,0.0,2000.0,0.0,1000.0
deploy-test-53,deploy-test-53-74644646bf-6jkqd,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-56,deploy-test-56-5b79ff6f96-n6ncp,4000.0,0.0,1000.0,0.0,1000.0
deploy-test-93,deploy-test-93-58f59b7b5c-vsm8s,6000.0,0.0,2000.0,0.0,1000.0
deploy-test-7,deploy-test-7-df4d4fdb8-gshsq,0.0,0.0,2000.0,0.0,1000.0
deploy-test-11,deploy-test-11-689674f567-th9mj,1000.0,0.0,2000.0,0.0,1000.0
deploy-test-26,deploy-test-26-9797bcb5-fnjkj,2000.0,0.0,2000.0,0.0,1000.0
deploy-test-70,deploy-test-70-7467857bb8-8br89,4000.0,0.0,3000.0,0.0,2000.0
deploy-test-75,deploy-test-75-845d76fbd9-gjx6z,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-94,deploy-test-94-78f4d95b74-qxgjc,5000.0,0.0,1000.0,0.0,1000.0
deploy-test-13,deploy-test-13-766987756f-cnqbw,1000.0,0.0,2000.0,0.0,0.0
deploy-test-22,deploy-test-22-576bdc8b7c-fs2v7,2000.0,0.0,2000.0,0.0,1000.0
deploy-test-25,deploy-test-25-db6597854-hz4q7,2000.0,0.0,2000.0,0.0,1000.0
deploy-test-36,deploy-test-36-b4f9fbbf4-v94qh,3000.0,0.0,2000.0,0.0,0.0
deploy-test-61,deploy-test-61-5d7648494b-9jpg6,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-62,deploy-test-62-7f856647bf-f48sl,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-83,deploy-test-83-7bf8f97cd6-62n7l,5000.0,0.0,2000.0,0.0,0.0
deploy-test-87,deploy-test-87-8d7454478-mjsrb,5000.0,0.0,2000.0,0.0,1000.0
deploy-test-23,deploy-test-23-5bd4cbdd88-s2q8s,2000.0,0.0,2000.0,0.0,1000.0
deploy-test-31,deploy-test-31-5488f47c4f-2d4nq,3000.0,0.0,1000.0,0.0,2000.0
deploy-test-34,deploy-test-34-5df97579cb-nzpqn,2000.0,0.0,3000.0,0.0,1000.0
deploy-test-96,deploy-test-96-6b97568fd4-prmmr,5000.0,0.0,3000.0,0.0,1000.0
deploy-test-74,deploy-test-74-6b9594b79b-8cn44,4000.0,0.0,3000.0,0.0,2000.0
deploy-test-84,deploy-test-84-5db46c47cc-5rm66,4000.0,0.0,3000.0,0.0,1000.0
deploy-test-98,deploy-test-98-7cf5f9cf98-fzgtv,5000.0,0.0,2000.0,0.0,1000.0
deploy-test-6,deploy-test-6-74d5f6f56f-4k8wv,0.0,0.0,2000.0,0.0,1000.0
deploy-test-10,deploy-test-10-5d8d5c6cdb-gccb9,1000.0,0.0,2000.0,0.0,2000.0
deploy-test-43,deploy-test-43-5fc8c9f886-xvkw6,4000.0,0.0,1000.0,0.0,1000.0
deploy-test-9,deploy-test-9-5dd6b778-g2z4r,1000.0,0.0,1000.0,0.0,2000.0
deploy-test-59,deploy-test-59-5857654f6c-xpq6g,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-99,deploy-test-99-84db77fbbc-tdmhf,5000.0,0.0,1000.0,0.0,1000.0
deploy-test-17,deploy-test-17-847948fc69-btxsm,1000.0,0.0,2000.0,0.0,1000.0
deploy-test-20,deploy-test-20-6b99c9487f-f6x9p,2000.0,0.0,1000.0,0.0,1000.0
deploy-test-28,deploy-test-28-66d8f87c9f-p2df6,2000.0,0.0,3000.0,0.0,2000.0
deploy-test-51,deploy-test-51-587cc49cff-5hq2b,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-77,deploy-test-77-64bf9f696c-c4jjh,5000.0,0.0,1000.0,0.0,2000.0
deploy-test-80,deploy-test-80-6bbfddbfc7-tbg4q,5000.0,0.0,1000.0,0.0,1000.0
deploy-test-84,deploy-test-84-5db46c47cc-x9cll,5000.0,0.0,1000.0,0.0,3000.0
deploy-test-98,deploy-test-98-7cf5f9cf98-85jx6,6000.0,0.0,2000.0,0.0,1000.0
deploy-test-21,deploy-test-21-6f6844cf86-pncs6,1000.0,0.0,2000.0,0.0,1000.0
deploy-test-32,deploy-test-32-5c464db8db-jv7b6,2000.0,0.0,2000.0,0.0,1000.0
deploy-test-48,deploy-test-48-775fff5cf7-dp9p8,3000.0,0.0,2000.0,0.0,2000.0
deploy-test-54,deploy-test-54-785d6c86c8-kmt7f,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-37,deploy-test-37-589c55fb95-6d7sr,3000.0,0.0,1000.0,0.0,2000.0
deploy-test-55,deploy-test-55-6699cb98f5-cb6nt,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-62,deploy-test-62-7f856647bf-fpwg5,4000.0,0.0,1000.0,0.0,1000.0
deploy-test-91,deploy-test-91-864466c767-j4dfp,5000.0,0.0,1000.0,0.0,1000.0
deploy-test-100,deploy-test-100-857b55775d-7cvq4,6000.0,0.0,2000.0,0.0,0.0
deploy-test-4,deploy-test-4-674dd49567-tkfmh,0.0,0.0,1000.0,0.0,1000.0
deploy-test-15,deploy-test-15-755dfbc4b7-ssgxd,1000.0,0.0,2000.0,0.0,2000.0
deploy-test-46,deploy-test-46-76c6df447f-m9ffv,3000.0,0.0,1000.0,0.0,1000.0
deploy-test-70,deploy-test-70-7467857bb8-8pf9r,4000.0,0.0,1000.0,0.0,1000.0
deploy-test-72,deploy-test-72-8f44dfb54-wrszw,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-86,deploy-test-86-54dc58b7c5-dvvpm,5000.0,0.0,1000.0,0.0,4000.0
deploy-test-2,deploy-test-2-7df5989c69-cnx24,0.0,0.0,2000.0,0.0,1000.0
deploy-test-6,deploy-test-6-74d5f6f56f-fm77h,0.0,0.0,1000.0,0.0,2000.0
deploy-test-14,deploy-test-14-cb958f67d-lrm5d,1000.0,0.0,2000.0,0.0,2000.0
deploy-test-16,deploy-test-16-df8ff995b-rgz4n,1000.0,0.0,1000.0,0.0,1000.0
deploy-test-27,deploy-test-27-5dd7998b8d-rmn9q,2000.0,0.0,2000.0,0.0,1000.0
deploy-test-59,deploy-test-59-5857654f6c-5xxkg,4000.0,0.0,1000.0,0.0,2000.0
deploy-test-65,deploy-test-65-5699fb5b74-bjv77,5000.0,0.0,1000.0,0.0,1000.0
deploy-test-85,deploy-test-85-7fb855d84d-s6t4m,5000.0,0.0,2000.0,0.0,2000.0
deploy-test-8,deploy-test-8-669d47464c-g62bv,0.0,0.0,1000.0,0.0,1000.0
deploy-test-29,deploy-test-29-9b548c4db-ww75f,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-43,deploy-test-43-5fc8c9f886-58v85,3000.0,0.0,1000.0,0.0,2000.0
deploy-test-47,deploy-test-47-74bc68f67d-8n9q4,3000.0,0.0,1000.0,0.0,1000.0
deploy-test-57,deploy-test-57-78c788676f-2nj9t,4000.0,0.0,2000.0,0.0,2000.0
deploy-test-58,deploy-test-58-7b5fcbd7fd-s9gc4,4000.0,0.0,2000.0,0.0,2000.0
deploy-test-69,deploy-test-69-566cb888bb-g8kxg,5000.0,0.0,1000.0,0.0,2000.0
deploy-test-1,deploy-test-1-b65b8967d-7rk8h,0.0,0.0,1000.0,0.0,2000.0
deploy-test-10,deploy-test-10-5d8d5c6cdb-tsfhz,0.0,0.0,2000.0,0.0,2000.0
deploy-test-12,deploy-test-12-5478757db8-7j966,1000.0,0.0,1000.0,0.0,1000.0
deploy-test-26,deploy-test-26-9797bcb5-5qd7b,2000.0,0.0,2000.0,0.0,1000.0
deploy-test-50,deploy-test-50-86db49fd58-8r2qh,3000.0,0.0,1000.0,0.0,0.0
deploy-test-75,deploy-test-75-845d76fbd9-gjght,5000.0,0.0,1000.0,0.0,1000.0
deploy-test-88,deploy-test-88-6d865698f-7xfxr,5000.0,0.0,1000.0,0.0,2000.0
deploy-test-89,deploy-test-89-54d6f4fb48-9pwnr,5000.0,0.0,2000.0,0.0,2000.0
deploy-test-92,deploy-test-92-7796c676fb-p9lfp,5000.0,0.0,2000.0,0.0,1000.0
deploy-test-7,deploy-test-7-df4d4fdb8-rdf5h,0.0,0.0,1000.0,0.0,1000.0
deploy-test-56,deploy-test-56-5b79ff6f96-llqhp,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-68,deploy-test-68-665b8d76bc-rk96v,4000.0,0.0,2000.0,0.0,2000.0
deploy-test-35,deploy-test-35-b489b57c-nc8zs,3000.0,0.0,1000.0,0.0,0.0
deploy-test-60,deploy-test-60-6b9686fdbc-mwlnp,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-76,deploy-test-76-7799b87fd-68jkh,4000.0,0.0,2000.0,0.0,4000.0
deploy-test-3,deploy-test-3-c958f595b-r5xn5,0.0,0.0,1000.0,0.0,1000.0
deploy-test-18,deploy-test-18-774dd4ffcd-qkvsm,2000.0,0.0,1000.0,0.0,2000.0
deploy-test-23,deploy-test-23-5bd4cbdd88-7b244,2000.0,0.0,2000.0,0.0,1000.0
deploy-test-24,deploy-test-24-559b979567-fsnxw,2000.0,0.0,2000.0,0.0,2000.0
deploy-test-33,deploy-test-33-5f4cc6c6dc-nnx6n,2000.0,1000.0,1000.0,0.0,1000.0
deploy-test-61,deploy-test-61-5d7648494b-gnvwk,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-82,deploy-test-82-5c97d48755-5sw98,5000.0,0.0,2000.0,0.0,1000.0
deploy-test-87,deploy-test-87-8d7454478-t9sw6,5000.0,0.0,1000.0,0.0,5000.0
deploy-test-97,deploy-test-97-7b9664bb57-w6gzh,5000.0,0.0,2000.0,0.0,2000.0
deploy-test-11,deploy-test-11-689674f567-22wk8,0.0,0.0,2000.0,0.0,2000.0
deploy-test-39,deploy-test-39-65dc89c7d5-lprxz,3000.0,0.0,1000.0,0.0,2000.0
deploy-test-40,deploy-test-40-5869b5dddf-x2zf5,2000.0,0.0,3000.0,0.0,1000.0
deploy-test-42,deploy-test-42-6d666d6847-xb64s,3000.0,0.0,1000.0,0.0,2000.0
deploy-test-73,deploy-test-73-6bbb59c559-d4ggl,5000.0,0.0,1000.0,0.0,1000.0
deploy-test-79,deploy-test-79-5c58c8c88f-kd2lj,5000.0,0.0,1000.0,0.0,3000.0
deploy-test-81,deploy-test-81-7d68d444b4-dnfld,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-94,deploy-test-94-78f4d95b74-kbbjx,5000.0,0.0,3000.0,0.0,0.0
deploy-test-25,deploy-test-25-db6597854-brqp2,3000.0,0.0,1000.0,0.0,1000.0
deploy-test-38,deploy-test-38-74697578cb-trhzq,3000.0,0.0,1000.0,0.0,1000.0
deploy-test-41,deploy-test-41-76b48cb76d-72tmz,3000.0,0.0,1000.0,0.0,1000.0
deploy-test-49,deploy-test-49-75ff4fc6b8-hnv5h,4000.0,0.0,1000.0,0.0,2000.0
deploy-test-52,deploy-test-52-7c578967fb-s56gd,3000.0,0.0,3000.0,0.0,1000.0
deploy-test-90,deploy-test-90-77d7c85958-xwlpj,5000.0,0.0,1000.0,0.0,1000.0
deploy-test-93,deploy-test-93-58f59b7b5c-c6jqz,5000.0,0.0,1000.0,0.0,3000.0
deploy-test-96,deploy-test-96-6b97568fd4-vjdzh,5000.0,0.0,2000.0,0.0,1000.0
deploy-test-5,deploy-test-5-5c48bbdcdb-kxfml,0.0,0.0,2000.0,0.0,1000.0
deploy-test-30,deploy-test-30-7b96bcc4d8-hs5xr,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-44,deploy-test-44-68544bb8b5-b9rvp,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-45,deploy-test-45-c66dc6984-2zp82,4000.0,0.0,1000.0,0.0,1000.0
deploy-test-71,deploy-test-71-6448564669-bjhtf,4000.0,0.0,2000.0,0.0,2000.0
deploy-test-19,deploy-test-19-fc9f66f67-dbbqq,2000.0,0.0,1000.0,0.0,2000.0
deploy-test-22,deploy-test-22-576bdc8b7c-mhqfn,2000.0,0.0,1000.0,0.0,2000.0
deploy-test-34,deploy-test-34-5df97579cb-wkh8x,3000.0,0.0,1000.0,0.0,2000.0
deploy-test-63,deploy-test-63-69dbbf9564-nsb7x,4000.0,0.0,1000.0,0.0,2000.0
deploy-test-64,deploy-test-64-5f7bd98d8c-fzv6h,4000.0,0.0,3000.0,0.0,2000.0
deploy-test-67,deploy-test-67-7bdb95c8d-qrkh8,4000.0,0.0,2000.0,0.0,2000.0
deploy-test-78,deploy-test-78-d95ccc96-vdtlv,5000.0,0.0,1000.0,0.0,3000.0
deploy-test-99,deploy-test-99-84db77fbbc-zm862,6000.0,0.0,2000.0,0.0,1000.0
deploy-test-9,deploy-test-9-5dd6b778-k6xcg,0.0,0.0,2000.0,0.0,1000.0
deploy-test-74,deploy-test-74-6b9594b79b-xtvxz,5000.0,0.0,1000.0,0.0,1000.0
deploy-test-95,deploy-test-95-f5fcd544c-jx9bn,6000.0,0.0,1000.0,0.0,1000.0
deploy-test-13,deploy-test-13-766987756f-s9sf2,1000.0,0.0,1000.0,0.0,2000.0
deploy-test-31,deploy-test-31-5488f47c4f-snfg6,2000.0,0.0,1000.0,0.0,1000.0
deploy-test-36,deploy-test-36-b4f9fbbf4-wj9tf,2000.0,0.0,2000.0,0.0,1000.0
deploy-test-53,deploy-test-53-74644646bf-rv44w,4000.0,0.0,1000.0,0.0,1000.0
deploy-test-66,deploy-test-66-84684bbbf7-ddgds,4000.0,0.0,1000.0,0.0,1000.0
deploy-test-83,deploy-test-83-7bf8f97cd6-v22vn,5000.0,0.0,1000.0,0.0,1000.0
deploy-test-69,deploy-test-69-566cb888bb-qtd6b,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-84,deploy-test-84-5db46c47cc-cr6tv,5000.0,0.0,1000.0,0.0,2000.0
deploy-test-87,deploy-test-87-8d7454478-px26j,5000.0,0.0,3000.0,0.0,1000.0
deploy-test-4,deploy-test-4-674dd49567-9v89m,0.0,0.0,3000.0,0.0,1000.0
deploy-test-22,deploy-test-22-576bdc8b7c-v7vk4,2000.0,0.0,2000.0,0.0,1000.0
deploy-test-42,deploy-test-42-6d666d6847-sqtnk,3000.0,0.0,3000.0,0.0,1000.0
deploy-test-58,deploy-test-58-7b5fcbd7fd-5tfkk,5000.0,0.0,2000.0,0.0,1000.0
deploy-test-36,deploy-test-36-b4f9fbbf4-qd72j,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-44,deploy-test-44-68544bb8b5-s4vhx,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-61,deploy-test-61-5d7648494b-b4t7k,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-2,deploy-test-2-7df5989c69-2mskb,0.0,0.0,1000.0,0.0,2000.0
deploy-test-3,deploy-test-3-c958f595b-9zjm8,0.0,0.0,2000.0,0.0,2000.0
deploy-test-10,deploy-test-10-5d8d5c6cdb-wdvph,1000.0,0.0,1000.0,0.0,1000.0
deploy-test-11,deploy-test-11-689674f567-xtvqh,0.0,0.0,2000.0,0.0,1000.0
deploy-test-90,deploy-test-90-77d7c85958-ckpd6,5000.0,0.0,1000.0,0.0,2000.0
deploy-test-96,deploy-test-96-6b97568fd4-pwr2f,5000.0,0.0,2000.0,0.0,1000.0
deploy-test-23,deploy-test-23-5bd4cbdd88-8n7kb,1000.0,0.0,3000.0,0.0,1000.0
deploy-test-45,deploy-test-45-c66dc6984-sjk4f,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-77,deploy-test-77-64bf9f696c-fpkmc,4000.0,0.0,1000.0,0.0,1000.0
deploy-test-81,deploy-test-81-7d68d444b4-g9fb2,5000.0,0.0,1000.0,0.0,0.0
deploy-test-73,deploy-test-73-6bbb59c559-7tc2v,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-88,deploy-test-88-6d865698f-zn7t6,6000.0,0.0,2000.0,0.0,1000.0
deploy-test-17,deploy-test-17-847948fc69-kwc7h,2000.0,0.0,2000.0,0.0,1000.0
deploy-test-21,deploy-test-21-6f6844cf86-vr6ww,2000.0,0.0,1000.0,0.0,1000.0
deploy-test-28,deploy-test-28-66d8f87c9f-b6jjv,2000.0,0.0,1000.0,0.0,1000.0
deploy-test-53,deploy-test-53-74644646bf-r2vmv,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-68,deploy-test-68-665b8d76bc-z6wzm,4000.0,0.0,1000.0,0.0,1000.0
deploy-test-41,deploy-test-41-76b48cb76d-dn9w6,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-49,deploy-test-49-75ff4fc6b8-j26rg,3000.0,0.0,3000.0,0.0,1000.0
deploy-test-52,deploy-test-52-7c578967fb-xn95p,4000.0,0.0,1000.0,0.0,1000.0
deploy-test-57,deploy-test-57-78c788676f-lhxll,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-99,deploy-test-99-84db77fbbc-vgsz2,5000.0,0.0,1000.0,0.0,2000.0
deploy-test-8,deploy-test-8-669d47464c-kz962,1000.0,0.0,1000.0,0.0,1000.0
deploy-test-50,deploy-test-50-86db49fd58-nzdmj,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-71,deploy-test-71-6448564669-8nl9f,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-82,deploy-test-82-5c97d48755-jwpcc,5000.0,0.0,1000.0,0.0,1000.0
deploy-test-37,deploy-test-37-589c55fb95-pfxwr,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-63,deploy-test-63-69dbbf9564-w5hk4,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-66,deploy-test-66-84684bbbf7-8q5n2,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-74,deploy-test-74-6b9594b79b-55lvp,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-12,deploy-test-12-5478757db8-thzqn,0.0,0.0,3000.0,0.0,1000.0
deploy-test-16,deploy-test-16-df8ff995b-zwhht,1000.0,0.0,2000.0,0.0,1000.0
deploy-test-20,deploy-test-20-6b99c9487f-jwdfl,1000.0,0.0,2000.0,0.0,1000.0
deploy-test-33,deploy-test-33-5f4cc6c6dc-m4l4q,3000.0,0.0,3000.0,0.0,1000.0
deploy-test-79,deploy-test-79-5c58c8c88f-ngmzp,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-97,deploy-test-97-7b9664bb57-6q8jp,5000.0,0.0,3000.0,0.0,1000.0
deploy-test-55,deploy-test-55-6699cb98f5-t2dzj,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-56,deploy-test-56-5b79ff6f96-v9m5p,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-70,deploy-test-70-7467857bb8-lfzmq,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-72,deploy-test-72-8f44dfb54-78x48,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-9,deploy-test-9-5dd6b778-ngq6n,1000.0,0.0,1000.0,0.0,1000.0
deploy-test-25,deploy-test-25-db6597854-jsmj5,2000.0,0.0,1000.0,0.0,2000.0
deploy-test-31,deploy-test-31-5488f47c4f-fgshm,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-38,deploy-test-38-74697578cb-lx2xf,3000.0,0.0,3000.0,0.0,1000.0
deploy-test-91,deploy-test-91-864466c767-lwxxn,5000.0,0.0,1000.0,0.0,1000.0
deploy-test-100,deploy-test-100-857b55775d-59l9p,6000.0,0.0,1000.0,0.0,2000.0
deploy-test-51,deploy-test-51-587cc49cff-9hkhr,4000.0,0.0,2000.0,0.0,0.0
deploy-test-14,deploy-test-14-cb958f67d-kdjrr,1000.0,0.0,2000.0,0.0,2000.0
deploy-test-26,deploy-test-26-9797bcb5-7r8mg,3000.0,0.0,1000.0,0.0,1000.0
deploy-test-29,deploy-test-29-9b548c4db-4fj9x,2000.0,0.0,2000.0,0.0,1000.0
deploy-test-32,deploy-test-32-5c464db8db-fm7gg,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-47,deploy-test-47-74bc68f67d-v97x4,4000.0,0.0,1000.0,0.0,1000.0
deploy-test-60,deploy-test-60-6b9686fdbc-4swv6,4000.0,0.0,1000.0,0.0,2000.0
deploy-test-18,deploy-test-18-774dd4ffcd-db2bf,2000.0,0.0,2000.0,0.0,1000.0
deploy-test-30,deploy-test-30-7b96bcc4d8-kpzsl,2000.0,0.0,2000.0,0.0,1000.0
deploy-test-34,deploy-test-34-5df97579cb-w4b88,2000.0,0.0,3000.0,0.0,2000.0
deploy-test-35,deploy-test-35-b489b57c-lh626,3000.0,0.0,1000.0,0.0,2000.0
deploy-test-67,deploy-test-67-7bdb95c8d-tqxtf,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-80,deploy-test-80-6bbfddbfc7-wh6mq,4000.0,0.0,2000.0,0.0,2000.0
deploy-test-62,deploy-test-62-7f856647bf-zjpmg,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-83,deploy-test-83-7bf8f97cd6-xx5zr,4000.0,0.0,3000.0,0.0,2000.0
deploy-test-85,deploy-test-85-7fb855d84d-wjspj,5000.0,0.0,1000.0,0.0,1000.0
deploy-test-89,deploy-test-89-54d6f4fb48-g2vsd,5000.0,0.0,1000.0,0.0,2000.0
deploy-test-15,deploy-test-15-755dfbc4b7-r6cwn,1000.0,0.0,3000.0,0.0,1000.0
deploy-test-19,deploy-test-19-fc9f66f67-h2pn5,1000.0,0.0,2000.0,0.0,2000.0
deploy-test-24,deploy-test-24-559b979567-rqjkx,2000.0,0.0,1000.0,0.0,1000.0
deploy-test-46,deploy-test-46-76c6df447f-psfxq,3000.0,0.0,3000.0,0.0,1000.0
deploy-test-1,deploy-test-1-b65b8967d-4cfr9,0.0,0.0,2000.0,0.0,1000.0
deploy-test-13,deploy-test-13-766987756f-wnsqx,1000.0,0.0,2000.0,0.0,1000.0
deploy-test-54,deploy-test-54-785d6c86c8-d2brx,4000.0,0.0,1000.0,0.0,1000.0
deploy-test-75,deploy-test-75-845d76fbd9-b8z56,5000.0,0.0,1000.0,0.0,2000.0
deploy-test-5,deploy-test-5-5c48bbdcdb-zr94q,0.0,0.0,3000.0,0.0,1000.0
deploy-test-7,deploy-test-7-df4d4fdb8-bnvjj,0.0,0.0,2000.0,0.0,1000.0
deploy-test-39,deploy-test-39-65dc89c7d5-lcmd8,3000.0,0.0,1000.0,0.0,1000.0
deploy-test-65,deploy-test-65-5699fb5b74-wchr6,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-64,deploy-test-64-5f7bd98d8c-skhvj,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-78,deploy-test-78-d95ccc96-7tlxk,4000.0,0.0,1000.0,0.0,1000.0
deploy-test-86,deploy-test-86-54dc58b7c5-qgl2s,5000.0,0.0,2000.0,0.0,1000.0
deploy-test-92,deploy-test-92-7796c676fb-4htp6,6000.0,0.0,1000.0,0.0,1000.0
deploy-test-6,deploy-test-6-74d5f6f56f-n9d86,0.0,0.0,2000.0,0.0,1000.0
deploy-test-27,deploy-test-27-5dd7998b8d-2xvg2,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-43,deploy-test-43-5fc8c9f886-6bssc,3000.0,0.0,2000.0,0.0,1000.0
deploy-test-48,deploy-test-48-775fff5cf7-v8p59,3000.0,0.0,1000.0,0.0,2000.0
deploy-test-95,deploy-test-95-f5fcd544c-k9thb,5000.0,0.0,3000.0,0.0,2000.0
deploy-test-98,deploy-test-98-7cf5f9cf98-5b2jg,5000.0,0.0,2000.0,0.0,1000.0
deploy-test-94,deploy-test-94-78f4d95b74-mqfww,5000.0,0.0,1000.0,0.0,2000.0
deploy-test-40,deploy-test-40-5869b5dddf-cpf7x,3000.0,0.0,1000.0,0.0,2000.0
deploy-test-59,deploy-test-59-5857654f6c-nj6m9,4000.0,0.0,2000.0,0.0,1000.0
deploy-test-76,deploy-test-76-7799b87fd-9wfd4,5000.0,0.0,2000.0,0.0,1000.0
deploy-test-93,deploy-test-93-58f59b7b5c-262wh,5000.0,0.0,2000.0,0.0,1000.0
