framework,namespace,pod,container,type,value
oakestra,kube-system,kube-multus-ds-l266r,POD,received_packets,18.03534361927841
oakestra,kube-system,kube-multus-ds-l266r,POD,transmit_bytes,14065.754804498254
oakestra,kube-system,kube-multus-ds-l266r,POD,transmit_packets,18.276347301108924
oakestra,kube-system,kube-multus-ds-thtw6,POD,received_bytes,5618.4179223145475
oakestra,kube-system,kube-multus-ds-thtw6,POD,received_packets,40.87110287417017
oakestra,kube-system,kube-multus-ds-thtw6,POD,transmit_bytes,51989.05254505334
oakestra,kube-system,kube-multus-ds-thtw6,POD,transmit_packets,39.73354524739099
oakestra,kube-system,kube-multus-ds-xlb9r,POD,received_bytes,3515.7312424052193
oakestra,kube-system,kube-multus-ds-xlb9r,POD,received_packets,8.015001279116833
oakestra,kube-system,kube-multus-ds-xlb9r,POD,transmit_bytes,3564.1984813808285
oakestra,kube-system,kube-multus-ds-xlb9r,POD,transmit_packets,8.121422073242966
oakestra,kube-system,kube-proxy-25s2f,POD,received_bytes,14351.451628486162
oakestra,kube-system,kube-proxy-25s2f,POD,received_packets,18.408917717000268
oakestra,kube-system,kube-proxy-25s2f,POD,transmit_bytes,14343.972283258221
oakestra,kube-system,kube-proxy-25s2f,POD,transmit_packets,18.65459379868936
oakestra,kube-system,kube-proxy-dq5zr,POD,received_bytes,3703.2872133368005
oakestra,kube-system,kube-proxy-dq5zr,POD,received_packets,8.375982945908738
oakestra,kube-system,kube-proxy-dq5zr,POD,transmit_bytes,3685.4794010442624
oakestra,kube-system,kube-proxy-dq5zr,POD,transmit_packets,8.501187289549733
oakestra,kube-system,kube-proxy-ffszc,POD,received_bytes,5525.818685232771
oakestra,kube-system,kube-proxy-ffszc,POD,received_packets,40.25486129545476
oakestra,kube-system,kube-proxy-ffszc,POD,transmit_bytes,50321.57142850163
oakestra,kube-system,kube-proxy-ffszc,POD,transmit_packets,39.04350616390189
oakestra,kube-system,kube-proxy-ln2xt,POD,received_bytes,24040.725930854514
oakestra,kube-system,kube-proxy-ln2xt,POD,received_packets,16.115390695529886
oakestra,kube-system,kube-proxy-ln2xt,POD,transmit_bytes,42212.0947547705
oakestra,kube-system,kube-proxy-ln2xt,POD,transmit_packets,17.7470134625148
oakestra,kube-system,kube-proxy-lnhdd,POD,received_bytes,59488.98991880665
oakestra,kube-system,kube-proxy-lnhdd,POD,received_packets,33.603616360077005
oakestra,kube-system,kube-proxy-lnhdd,POD,transmit_bytes,39638.69986642997
oakestra,kube-system,kube-proxy-lnhdd,POD,transmit_packets,32.8047665412111
oakestra,kube-system,kube-proxy-s64q6,POD,received_bytes,16305.40633479665
oakestra,kube-system,kube-proxy-s64q6,POD,received_packets,13.600774637339825
oakestra,kube-system,kube-proxy-s64q6,POD,transmit_bytes,16063.301893979968
oakestra,kube-system,kube-proxy-s64q6,POD,transmit_packets,13.890212448834339
oakestra,kube-system,kube-scheduler-kubernetes-1,POD,received_bytes,5487.457937162207
oakestra,kube-system,kube-scheduler-kubernetes-1,POD,received_packets,39.815982824147646
oakestra,kube-system,kube-scheduler-kubernetes-1,POD,transmit_bytes,49629.42693337745
oakestra,kube-system,kube-scheduler-kubernetes-1,POD,transmit_packets,38.473698036153536
oakestra,kube-system,metrics-server-69fb86cf66-bz56n,POD,received_bytes,63823.03369076497
oakestra,kube-system,metrics-server-69fb86cf66-bz56n,POD,received_packets,35.06399799729226
oakestra,kube-system,metrics-server-69fb86cf66-bz56n,POD,transmit_bytes,41961.877079549035
oakestra,kube-system,metrics-server-69fb86cf66-bz56n,POD,transmit_packets,34.13607810460448
oakestra,oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,POD,received_bytes,1092.7132589963487
oakestra,oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,POD,received_packets,3.3988612600640877
oakestra,oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,POD,transmit_bytes,668.6873648286434
oakestra,oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,POD,transmit_packets,3.3042109193603157
oakestra,oakestra-system,cluster-netmanager-7d98656bc5-q8ng6,POD,received_bytes,71.69942496148052
oakestra,oakestra-system,cluster-netmanager-7d98656bc5-q8ng6,POD,received_packets,0.22047286287356513
oakestra,oakestra-system,cluster-netmanager-7d98656bc5-q8ng6,POD,transmit_bytes,25.621599688596035
oakestra,oakestra-system,cluster-netmanager-7d98656bc5-q8ng6,POD,transmit_packets,0.315646777897044
oakestra,oakestra-system,mongo-5759468d74-75wk2,POD,received_bytes,25.908540664939807
oakestra,oakestra-system,mongo-5759468d74-75wk2,POD,received_packets,0.31669002025428233
oakestra,oakestra-system,mongo-5759468d74-75wk2,POD,transmit_bytes,73.67361811472067
oakestra,oakestra-system,mongo-5759468d74-75wk2,POD,transmit_packets,0.22383500124074382
oakestra,oakestra-system,mosquitto-559ccc5d46-hvrpf,POD,received_bytes,18.55263852399794
oakestra,oakestra-system,mosquitto-559ccc5d46-hvrpf,POD,received_packets,0.2088406918223831
oakestra,oakestra-system,mosquitto-559ccc5d46-hvrpf,POD,transmit_bytes,9.619096881240596
oakestra,oakestra-system,mosquitto-559ccc5d46-hvrpf,POD,transmit_packets,0.14047610174090008
oakestra,oakestra-system,oakestra-agent-6775cbd55b-mdhxn,POD,received_bytes,9386.546264759505
oakestra,oakestra-system,oakestra-agent-6775cbd55b-mdhxn,POD,received_packets,4.554319394253661
oakestra,oakestra-system,oakestra-agent-6775cbd55b-mdhxn,POD,transmit_bytes,605.8807577304282
oakestra,oakestra-system,oakestra-agent-6775cbd55b-mdhxn,POD,transmit_packets,5.714742808415552
ocm,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,received_bytes,288.2811688742948
ocm,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,received_packets,1.9765215233220967
ocm,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,transmit_bytes,382.07691467241693
ocm,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,transmit_packets,1.7221562400763748
ocm,kube-prometheus-stack,kube-prometheus-stack-grafana-7cf5785ff8-nknv6,POD,received_bytes,9951.432323028142
ocm,kube-prometheus-stack,kube-prometheus-stack-grafana-7cf5785ff8-nknv6,POD,received_packets,2.0814614438142995
ocm,kube-prometheus-stack,kube-prometheus-stack-grafana-7cf5785ff8-nknv6,POD,transmit_bytes,314.74998012815036
ocm,kube-prometheus-stack,kube-prometheus-stack-grafana-7cf5785ff8-nknv6,POD,transmit_packets,1.9143371249953611
ocm,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics-65594f9476-x4g5s,POD,received_bytes,1399.4485036383705
ocm,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics-65594f9476-x4g5s,POD,received_packets,5.016447595214724
ocm,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics-65594f9476-x4g5s,POD,transmit_bytes,14529.621037772684
ocm,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics-65594f9476-x4g5s,POD,transmit_packets,4.758906789533839
ocm,kube-prometheus-stack,kube-prometheus-stack-operator-75bc89f54b-v9tpz,POD,received_bytes,431.25026822190557
ocm,kube-prometheus-stack,kube-prometheus-stack-operator-75bc89f54b-v9tpz,POD,received_packets,0.9390348655039662
ocm,kube-prometheus-stack,kube-prometheus-stack-operator-75bc89f54b-v9tpz,POD,transmit_bytes,224.94270157374783
ocm,kube-prometheus-stack,kube-prometheus-stack-operator-75bc89f54b-v9tpz,POD,transmit_packets,0.9740293993531304
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-2zrrn,POD,received_bytes,4399.546663365813
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-2zrrn,POD,received_packets,12.344248139650654
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-2zrrn,POD,transmit_bytes,4124.271499883985
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-2zrrn,POD,transmit_packets,12.619925482525296
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-7qqbh,POD,received_bytes,3162.20803027466
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-7qqbh,POD,received_packets,24.747756523021252
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-7qqbh,POD,transmit_bytes,30317.576397567653
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-7qqbh,POD,transmit_packets,23.865812846047678
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-cwt54,POD,received_bytes,2507.2049297748185
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-cwt54,POD,received_packets,7.510955737516724
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-cwt54,POD,transmit_bytes,3594.565806725386
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-cwt54,POD,transmit_packets,7.6973174659830335
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-jp559,POD,received_bytes,17742.998022049174
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-jp559,POD,received_packets,12.82054919603101
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-jp559,POD,transmit_bytes,33246.883135910604
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-jp559,POD,transmit_packets,13.898149371166909
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-wvpgq,POD,received_bytes,46753.67324628285
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-wvpgq,POD,received_packets,28.973157942353378
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-wvpgq,POD,transmit_bytes,34030.24260160755
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-wvpgq,POD,transmit_packets,28.7422235712919
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-x7d4l,POD,received_bytes,11363.431311724407
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-x7d4l,POD,received_packets,5.752112296669714
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-x7d4l,POD,transmit_bytes,12166.723443530529
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-x7d4l,POD,transmit_packets,6.047890652568945
ocm,kube-prometheus-stack,prometheus-kube-prometheus-stack-prometheus-0,POD,received_bytes,31538.42753728929
ocm,kube-prometheus-stack,prometheus-kube-prometheus-stack-prometheus-0,POD,received_packets,12.890603825249565
ocm,kube-prometheus-stack,prometheus-kube-prometheus-stack-prometheus-0,POD,transmit_bytes,1253.3650563501196
ocm,kube-prometheus-stack,prometheus-kube-prometheus-stack-prometheus-0,POD,transmit_packets,12.110440464479742
ocm,kube-system,calico-kube-controllers-658d97c59c-wnz7d,POD,received_bytes,1429.0965089224712
ocm,kube-system,calico-kube-controllers-658d97c59c-wnz7d,POD,received_packets,1.0482659858507093
ocm,kube-system,calico-kube-controllers-658d97c59c-wnz7d,POD,transmit_bytes,80.46511965907568
ocm,kube-system,calico-kube-controllers-658d97c59c-wnz7d,POD,transmit_packets,0.9314362357182616
ocm,kube-system,calico-node-58r6r,POD,received_bytes,4618.823862541125
ocm,kube-system,calico-node-58r6r,POD,received_packets,12.969855622037194
ocm,kube-system,calico-node-58r6r,POD,transmit_bytes,4387.511312700269
ocm,kube-system,calico-node-58r6r,POD,transmit_packets,13.27046163232093
ocm,kube-system,calico-node-dtvdv,POD,received_bytes,3572.923432135138
ocm,kube-system,calico-node-dtvdv,POD,received_packets,26.061532425818637
ocm,kube-system,calico-node-dtvdv,POD,transmit_bytes,30973.70165352563
ocm,kube-system,calico-node-dtvdv,POD,transmit_packets,25.037379046590406
ocm,kube-system,calico-node-jbpm2,POD,received_bytes,46370.74671529579
ocm,kube-system,calico-node-jbpm2,POD,received_packets,28.27443958949661
ocm,kube-system,calico-node-jbpm2,POD,transmit_bytes,33445.639883013006
ocm,kube-system,calico-node-jbpm2,POD,transmit_packets,28.13081542884108
ocm,kube-system,calico-node-m9xjs,POD,received_bytes,2449.8972015778936
ocm,kube-system,calico-node-m9xjs,POD,received_packets,7.300439227910509
ocm,kube-system,calico-node-m9xjs,POD,transmit_bytes,3550.8753555898606
ocm,kube-system,calico-node-m9xjs,POD,transmit_packets,7.497286492244695
ocm,kube-system,calico-node-sltms,POD,received_bytes,17429.256079846295
ocm,kube-system,calico-node-sltms,POD,received_packets,13.02293990515193
ocm,kube-system,calico-node-sltms,POD,transmit_bytes,32634.877731666318
ocm,kube-system,calico-node-sltms,POD,transmit_packets,14.108799426071664
ocm,kube-system,calico-node-xr8fq,POD,received_bytes,10356.788643478563
ocm,kube-system,calico-node-xr8fq,POD,received_packets,5.510351319865926
ocm,kube-system,calico-node-xr8fq,POD,transmit_bytes,11109.41367991206
ocm,kube-system,calico-node-xr8fq,POD,transmit_packets,5.796172643207181
ocm,kube-system,coredns-76f75df574-48f9l,POD,received_bytes,100.45463050505822
ocm,kube-system,coredns-76f75df574-48f9l,POD,received_packets,1.076098456325958
ocm,kube-system,coredns-76f75df574-48f9l,POD,transmit_bytes,94.87455477767121
ocm,kube-system,coredns-76f75df574-48f9l,POD,transmit_packets,1.0019578305015988
ocm,kube-system,coredns-76f75df574-wdrlm,POD,received_bytes,104.93308757161834
ocm,kube-system,coredns-76f75df574-wdrlm,POD,received_packets,1.121047120980556
ocm,kube-system,coredns-76f75df574-wdrlm,POD,transmit_bytes,98.53111594976632
ocm,kube-system,coredns-76f75df574-wdrlm,POD,transmit_packets,1.0427999715236165
ocm,kube-system,etcd-kubernetes-1,POD,received_bytes,3577.940048029531
ocm,kube-system,etcd-kubernetes-1,POD,received_packets,26.02027223318919
ocm,kube-system,etcd-kubernetes-1,POD,transmit_bytes,31079.693108813124
ocm,kube-system,etcd-kubernetes-1,POD,transmit_packets,25.095310095879057
ocm,kube-system,kube-apiserver-kubernetes-1,POD,received_bytes,3101.2759708774124
ocm,kube-system,kube-apiserver-kubernetes-1,POD,received_packets,24.50175110890794
ocm,kube-system,kube-apiserver-kubernetes-1,POD,transmit_bytes,29724.603232746605
ocm,kube-system,kube-apiserver-kubernetes-1,POD,transmit_packets,23.649783888997813
ocm,kube-system,kube-controller-manager-kubernetes-1,POD,received_bytes,3665.467654534197
ocm,kube-system,kube-controller-manager-kubernetes-1,POD,received_packets,26.394561732648715
ocm,kube-system,kube-controller-manager-kubernetes-1,POD,transmit_bytes,31688.33287515282
ocm,kube-system,kube-controller-manager-kubernetes-1,POD,transmit_packets,25.448351508564105
ocm,kube-system,kube-proxy-5lmn2,POD,received_bytes,2606.5896635093472
ocm,kube-system,kube-proxy-5lmn2,POD,received_packets,7.591438498439309
ocm,kube-system,kube-proxy-5lmn2,POD,transmit_bytes,3654.260281041024
ocm,kube-system,kube-proxy-5lmn2,POD,transmit_packets,7.766823604220829
ocm,kube-system,kube-proxy-7gkcs,POD,received_bytes,4628.025642639958
ocm,kube-system,kube-proxy-7gkcs,POD,received_packets,12.805098548998302
ocm,kube-system,kube-proxy-7gkcs,POD,transmit_bytes,4279.223629355658
ocm,kube-system,kube-proxy-7gkcs,POD,transmit_packets,13.085722117032658
ocm,kube-system,kube-proxy-g62hh,POD,received_bytes,3553.813654231342
ocm,kube-system,kube-proxy-g62hh,POD,received_packets,25.83449129056469
ocm,kube-system,kube-proxy-g62hh,POD,transmit_bytes,30205.448320033956
ocm,kube-system,kube-proxy-g62hh,POD,transmit_packets,24.90254190689232
ocm,kube-system,kube-proxy-jfw5x,POD,received_bytes,17018.79618451613
ocm,kube-system,kube-proxy-jfw5x,POD,received_packets,12.818993353934133
ocm,kube-system,kube-proxy-jfw5x,POD,transmit_bytes,31438.823723746173
ocm,kube-system,kube-proxy-jfw5x,POD,transmit_packets,13.80094546021548
ocm,kube-system,kube-proxy-sxbxp,POD,received_bytes,10991.23902951261
ocm,kube-system,kube-proxy-sxbxp,POD,received_packets,5.682472416396634
ocm,kube-system,kube-proxy-sxbxp,POD,transmit_bytes,11645.253320729089
ocm,kube-system,kube-proxy-sxbxp,POD,transmit_packets,5.965644829964222
ocm,kube-system,kube-proxy-zzv9m,POD,received_bytes,45782.18337318232
ocm,kube-system,kube-proxy-zzv9m,POD,received_packets,28.84823842323189
ocm,kube-system,kube-proxy-zzv9m,POD,transmit_bytes,33611.48795382647
ocm,kube-system,kube-proxy-zzv9m,POD,transmit_packets,28.62974265785969
ocm,kube-system,kube-scheduler-kubernetes-1,POD,received_bytes,3457.688741553781
ocm,kube-system,kube-scheduler-kubernetes-1,POD,received_packets,26.111275364076917
ocm,kube-system,kube-scheduler-kubernetes-1,POD,transmit_bytes,30162.049423494536
ocm,kube-system,kube-scheduler-kubernetes-1,POD,transmit_packets,25.147614890000842
ocm,kube-system,metrics-server-69fb86cf66-hxxmj,POD,received_bytes,46903.77828829226
ocm,kube-system,metrics-server-69fb86cf66-hxxmj,POD,received_packets,29.173491917353076
ocm,kube-system,metrics-server-69fb86cf66-hxxmj,POD,transmit_bytes,34224.01591281323
ocm,kube-system,metrics-server-69fb86cf66-hxxmj,POD,transmit_packets,28.92983547019847
ocm,open-cluster-management,klusterlet-84c5d6fd77-rzx2j,POD,received_bytes,937.9604443282888
ocm,open-cluster-management,klusterlet-84c5d6fd77-rzx2j,POD,received_packets,3.126558025066126
ocm,open-cluster-management,klusterlet-84c5d6fd77-rzx2j,POD,transmit_bytes,830.9712025184175
ocm,open-cluster-management,klusterlet-84c5d6fd77-rzx2j,POD,transmit_packets,3.1397327562937924
ocm,open-cluster-management-agent,klusterlet-registration-agent-84bc7c6b5c-rtrnl,POD,received_bytes,494.4067817987223
ocm,open-cluster-management-agent,klusterlet-registration-agent-84bc7c6b5c-rtrnl,POD,received_packets,2.121474309203378
ocm,open-cluster-management-agent,klusterlet-registration-agent-84bc7c6b5c-rtrnl,POD,transmit_bytes,656.106306801055
ocm,open-cluster-management-agent,klusterlet-registration-agent-84bc7c6b5c-rtrnl,POD,transmit_packets,2.1324135927240815
ocm,open-cluster-management-agent,klusterlet-work-agent-846989bd45-82vkw,POD,received_bytes,236.45594002708148
ocm,open-cluster-management-agent,klusterlet-work-agent-846989bd45-82vkw,POD,received_packets,1.8098225131849883
ocm,open-cluster-management-agent,klusterlet-work-agent-846989bd45-82vkw,POD,transmit_bytes,623.9471599304223
ocm,open-cluster-management-agent,klusterlet-work-agent-846989bd45-82vkw,POD,transmit_packets,1.8274024616406228
